







0.012,0.17
0.012,0.171
0.012,0.172
0.012,0.173
0.012,0.174
0.012,0.175
0.012,0.176
0.012,0.177
0.012,0.178
0.012,0.179
0.012,0.18

0.013,0.142
0.013,0.143
0.013,0.144
0.013,0.145
0.013,0.146
0.013,0.147
0.013,0.148
0.013,0.149
0.013,0.15
0.013,0.151
0.013,0.152
0.013,0.153
0.013,0.154
0.013,0.155
0.013,0.156
0.013,0.157
0.013,0.158
0.013,0.159
0.013,0.16
0.013,0.161
0.013,0.162
0.013,0.163
0.013,0.164
0.013,0.165
0.013,0.166
0.013,0.167
0.013,0.168
0.013,0.169
0.013,0.17
0.013,0.171
0.013,0.172
0.013,0.173
0.013,0.174
0.013,0.175
0.013,0.176
0.013,0.177
0.013,0.178
0.013,0.179
0.013,0.18
0.013,0.181
0.013,0.182

0.014,0.141
0.014,0.142
0.014,0.143
0.014,0.144
0.014,0.145
0.014,0.146
0.014,0.147
0.014,0.148
0.014,0.149
0.014,0.15
0.014,0.151
0.014,0.152
0.014,0.153
0.014,0.154
0.014,0.155
0.014,0.156
0.014,0.157
0.014,0.158
0.014,0.159
0.014,0.16
0.014,0.161
0.014,0.162
0.014,0.163
0.014,0.164
0.014,0.165
0.014,0.166
0.014,0.167
0.014,0.168
0.014,0.169
0.014,0.17
0.014,0.171
0.014,0.172
0.014,0.173
0.014,0.174
0.014,0.175
0.014,0.176
0.014,0.177
0.014,0.178
0.014,0.179
0.014,0.18
0.014,0.181
0.014,0.182
0.014,0.183

0.015,0.139
0.015,0.14
0.015,0.141
0.015,0.142
0.015,0.143
0.015,0.144
0.015,0.145
0.015,0.146
0.015,0.147
0.015,0.148
0.015,0.149
0.015,0.15
0.015,0.151
0.015,0.152
0.015,0.153
0.015,0.154
0.015,0.155
0.015,0.156
0.015,0.157
0.015,0.158
0.015,0.159
0.015,0.16
0.015,0.161
0.015,0.162
0.015,0.163
0.015,0.164
0.015,0.165
0.015,0.166
0.015,0.167
0.015,0.168
0.015,0.169
0.015,0.17
0.015,0.171
0.015,0.172
0.015,0.173
0.015,0.174
0.015,0.175
0.015,0.176
0.015,0.177
0.015,0.178
0.015,0.179
0.015,0.18
0.015,0.181
0.015,0.182
0.015,0.183
0.015,0.184

0.016,0.139
0.016,0.14
0.016,0.141
0.016,0.142
0.016,0.143
0.016,0.144
0.016,0.145
0.016,0.146
0.016,0.147
0.016,0.148
0.016,0.149
0.016,0.15
0.016,0.151
0.016,0.152
0.016,0.153
0.016,0.154
0.016,0.155
0.016,0.156
0.016,0.157
0.016,0.158
0.016,0.159
0.016,0.16
0.016,0.161
0.016,0.162
0.016,0.163
0.016,0.164
0.016,0.165
0.016,0.166
0.016,0.167
0.016,0.168
0.016,0.169
0.016,0.17
0.016,0.171
0.016,0.172
0.016,0.173
0.016,0.174
0.016,0.175
0.016,0.176
0.016,0.177
0.016,0.178
0.016,0.179
0.016,0.18
0.016,0.181
0.016,0.182
0.016,0.183
0.016,0.184
0.016,0.185
0.016,0.186

0.017,0.136
0.017,0.137
0.017,0.138
0.017,0.139
0.017,0.14
0.017,0.141
0.017,0.142
0.017,0.143
0.017,0.144
0.017,0.145
0.017,0.146
0.017,0.147
0.017,0.148
0.017,0.149
0.017,0.15
0.017,0.151
0.017,0.152
0.017,0.153
0.017,0.154
0.017,0.155
0.017,0.156
0.017,0.157
0.017,0.158
0.017,0.159
0.017,0.16
0.017,0.161
0.017,0.162
0.017,0.163
0.017,0.164
0.017,0.165
0.017,0.166
0.017,0.167
0.017,0.168
0.017,0.169
0.017,0.17
0.017,0.171
0.017,0.172
0.017,0.173
0.017,0.174
0.017,0.175
0.017,0.176
0.017,0.177
0.017,0.178
0.017,0.179
0.017,0.18
0.017,0.181
0.017,0.182
0.017,0.183
0.017,0.184
0.017,0.185
0.017,0.186

0.018,0.136
0.018,0.137
0.018,0.138
0.018,0.139
0.018,0.14
0.018,0.141
0.018,0.142
0.018,0.143
0.018,0.144
0.018,0.145
0.018,0.146
0.018,0.147
0.018,0.148
0.018,0.149
0.018,0.15
0.018,0.151
0.018,0.152
0.018,0.153
0.018,0.154
0.018,0.155
0.018,0.156
0.018,0.157
0.018,0.158
0.018,0.159
0.018,0.16
0.018,0.17
0.018,0.171
0.018,0.172
0.018,0.173
0.018,0.174
0.018,0.175
0.018,0.176
0.018,0.177
0.018,0.178
0.018,0.179
0.018,0.18
0.018,0.181
0.018,0.182
0.018,0.183
0.018,0.184
0.018,0.185
0.018,0.186
0.018,0.187
0.018,0.188

0.019,0.135
0.019,0.136
0.019,0.137
0.019,0.138
0.019,0.139
0.019,0.14
0.019,0.141
0.019,0.142
0.019,0.143
0.019,0.144
0.019,0.145
0.019,0.146
0.019,0.147
0.019,0.148
0.019,0.178
0.019,0.179
0.019,0.18
0.019,0.181
0.019,0.182
0.019,0.183
0.019,0.184
0.019,0.185
0.019,0.186
0.019,0.187
0.019,0.188

0.02,0.135
0.02,0.136
0.02,0.137
0.02,0.138
0.02,0.139
0.02,0.14
0.02,0.141
0.02,0.142
0.02,0.143
0.02,0.181
0.02,0.182
0.02,0.183
0.02,0.184
0.02,0.185
0.02,0.186
0.02,0.187
0.02,0.188
0.02,0.189

0.021,0.134
0.021,0.135
0.021,0.136
0.021,0.137
0.021,0.138
0.021,0.139
0.021,0.14
0.021,0.182
0.021,0.183
0.021,0.184
0.021,0.185
0.021,0.186
0.021,0.187
0.021,0.188
0.021,0.189

0.022,0.134
0.022,0.135
0.022,0.136
0.022,0.137
0.022,0.138
0.022,0.183
0.022,0.184
0.022,0.185
0.022,0.186
0.022,0.187
0.022,0.188
0.022,0.189
0.022,0.19

0.023,0.134
0.023,0.135
0.023,0.136
0.023,0.137
0.023,0.185
0.023,0.186
0.023,0.187
0.023,0.188
0.023,0.189
0.023,0.19

0.024,0.134
0.024,0.135
0.024,0.136
0.024,0.186
0.024,0.187
0.024,0.188
0.024,0.189
0.024,0.19

0.025,0.134
0.025,0.135
0.025,0.187
0.025,0.188
0.025,0.189
0.025,0.19

0.026,0.134
0.026,0.135
0.026,0.187
0.026,0.188
0.026,0.189
0.026,0.19

0.027,0.134
0.027,0.188
0.027,0.189
0.027,0.19

0.028,0.134
0.028,0.189
0.028,0.19

0.029,0.134
0.029,0.189
0.029,0.19







0.036,0.145
0.036,0.146
0.036,0.147
0.036,0.148
0.036,0.149
0.036,0.169
0.036,0.17

0.037,0.144
0.037,0.145
0.037,0.146
0.037,0.147
0.037,0.148
0.037,0.149
0.037,0.15
0.037,0.168
0.037,0.169
0.037,0.17
0.037,0.171

0.038,0.144
0.038,0.145
0.038,0.146
0.038,0.147
0.038,0.148
0.038,0.149
0.038,0.15
0.038,0.168
0.038,0.169
0.038,0.17
0.038,0.171

0.039,0.144
0.039,0.145
0.039,0.146
0.039,0.147
0.039,0.148
0.039,0.149
0.039,0.15
0.039,0.168
0.039,0.169
0.039,0.17
0.039,0.171
0.039,0.172

0.04,0.145
0.04,0.146
0.04,0.147
0.04,0.148
0.04,0.149
0.04,0.15
0.04,0.169
0.04,0.17
0.04,0.171
0.04,0.172

0.041,0.146
0.041,0.147
0.041,0.148
0.041,0.149
0.041,0.15
0.041,0.17
0.041,0.171
0.041,0.172
0.041,0.173

0.042,0.146
0.042,0.147
0.042,0.148
0.042,0.149
0.042,0.15
0.042,0.17
0.042,0.171
0.042,0.172
0.042,0.173

0.043,0.146
0.043,0.147
0.043,0.148
0.043,0.149
0.043,0.15
0.043,0.17
0.043,0.171
0.043,0.172
0.043,0.173
0.043,0.174

0.044,0.146
0.044,0.147
0.044,0.148
0.044,0.149
0.044,0.15
0.044,0.171
0.044,0.172
0.044,0.173

0.045,0.147
0.045,0.148
0.045,0.149
0.045,0.15










0.055,0.162

0.056,0.157
0.056,0.161
0.056,0.162
0.056,0.163

0.057,0.157
0.057,0.161
0.057,0.162
0.057,0.163

0.058,0.162
0.058,0.163




0.062,0.153

0.063,0.149
0.063,0.15
0.063,0.151
0.063,0.152
0.063,0.153
0.063,0.154
0.063,0.155
0.063,0.156
0.063,0.168
0.063,0.169
0.063,0.17
0.063,0.171
0.063,0.172

0.064,0.149
0.064,0.15
0.064,0.151
0.064,0.152
0.064,0.153
0.064,0.154
0.064,0.155
0.064,0.156
0.064,0.157
0.064,0.168
0.064,0.169
0.064,0.17
0.064,0.171
0.064,0.172

0.065,0.149
0.065,0.15
0.065,0.151
0.065,0.152
0.065,0.153
0.065,0.154
0.065,0.155
0.065,0.156
0.065,0.157
0.065,0.168
0.065,0.169
0.065,0.17
0.065,0.171
0.065,0.172

0.066,0.149
0.066,0.15
0.066,0.151
0.066,0.152
0.066,0.153
0.066,0.154
0.066,0.155
0.066,0.171

0.067,0.149
0.067,0.15
0.067,0.151

0.068,0.159
0.068,0.16
0.068,0.161
0.068,0.182
0.068,0.183

0.069,0.141
0.069,0.142
0.069,0.159
0.069,0.16
0.069,0.161
0.069,0.18
0.069,0.181
0.069,0.182
0.069,0.183
0.069,0.184

0.07,0.141
0.07,0.142
0.07,0.143
0.07,0.144
0.07,0.145
0.07,0.146
0.07,0.147
0.07,0.159
0.07,0.16
0.07,0.161
0.07,0.178
0.07,0.179
0.07,0.18
0.07,0.181
0.07,0.182
0.07,0.183
0.07,0.184

0.071,0.141
0.071,0.142
0.071,0.143
0.071,0.144
0.071,0.145
0.071,0.146
0.071,0.147
0.071,0.148
0.071,0.149
0.071,0.159
0.071,0.16
0.071,0.161
0.071,0.175
0.071,0.176
0.071,0.177
0.071,0.178
0.071,0.179
0.071,0.18
0.071,0.181
0.071,0.182
0.071,0.183

0.072,0.141
0.072,0.142
0.072,0.143
0.072,0.144
0.072,0.145
0.072,0.146
0.072,0.147
0.072,0.148
0.072,0.149
0.072,0.16
0.072,0.161
0.072,0.174
0.072,0.175
0.072,0.176
0.072,0.177
0.072,0.178
0.072,0.179
0.072,0.18
0.072,0.181
0.072,0.182
0.072,0.183

0.073,0.141
0.073,0.142
0.073,0.143
0.073,0.144
0.073,0.145
0.073,0.146
0.073,0.147
0.073,0.148
0.073,0.149
0.073,0.15
0.073,0.151
0.073,0.152
0.073,0.16
0.073,0.161
0.073,0.172
0.073,0.173
0.073,0.174
0.073,0.175
0.073,0.176
0.073,0.177
0.073,0.178
0.073,0.179
0.073,0.18
0.073,0.181
0.073,0.182
0.073,0.183

0.074,0.141
0.074,0.142
0.074,0.143
0.074,0.144
0.074,0.145
0.074,0.146
0.074,0.147
0.074,0.148
0.074,0.149
0.074,0.15
0.074,0.151
0.074,0.152
0.074,0.153
0.074,0.154
0.074,0.155
0.074,0.159
0.074,0.16
0.074,0.161
0.074,0.162
0.074,0.171
0.074,0.172
0.074,0.173
0.074,0.174
0.074,0.175
0.074,0.176
0.074,0.177
0.074,0.178
0.074,0.179
0.074,0.18
0.074,0.181
0.074,0.182
0.074,0.183

0.075,0.141
0.075,0.142
0.075,0.143
0.075,0.144
0.075,0.145
0.075,0.146
0.075,0.147
0.075,0.148
0.075,0.149
0.075,0.15
0.075,0.151
0.075,0.152
0.075,0.153
0.075,0.154
0.075,0.155
0.075,0.156
0.075,0.157
0.075,0.158
0.075,0.159
0.075,0.16
0.075,0.161
0.075,0.162
0.075,0.163
0.075,0.164
0.075,0.165
0.075,0.166
0.075,0.167
0.075,0.168
0.075,0.169
0.075,0.17
0.075,0.171
0.075,0.172
0.075,0.173
0.075,0.174
0.075,0.175
0.075,0.176
0.075,0.177
0.075,0.178
0.075,0.179
0.075,0.18
0.075,0.181
0.075,0.182
0.075,0.183

0.076,0.14
0.076,0.141
0.076,0.142
0.076,0.143
0.076,0.144
0.076,0.145
0.076,0.146
0.076,0.147
0.076,0.148
0.076,0.149
0.076,0.15
0.076,0.151
0.076,0.152
0.076,0.153
0.076,0.154
0.076,0.155
0.076,0.156
0.076,0.157
0.076,0.158
0.076,0.159
0.076,0.16
0.076,0.161
0.076,0.162
0.076,0.163
0.076,0.164
0.076,0.165
0.076,0.166
0.076,0.167
0.076,0.168
0.076,0.169
0.076,0.17
0.076,0.171
0.076,0.172
0.076,0.173
0.076,0.174
0.076,0.175
0.076,0.176
0.076,0.177
0.076,0.178
0.076,0.179
0.076,0.18
0.076,0.181

0.077,0.139
0.077,0.14
0.077,0.141
0.077,0.142
0.077,0.143
0.077,0.144
0.077,0.145
0.077,0.146
0.077,0.147
0.077,0.148
0.077,0.149
0.077,0.15
0.077,0.151
0.077,0.152
0.077,0.153
0.077,0.154
0.077,0.155
0.077,0.156
0.077,0.157
0.077,0.158
0.077,0.159
0.077,0.16
0.077,0.161
0.077,0.162
0.077,0.163
0.077,0.164
0.077,0.165
0.077,0.166
0.077,0.167
0.077,0.168
0.077,0.169
0.077,0.17
0.077,0.171
0.077,0.172
0.077,0.173
0.077,0.174
0.077,0.175
0.077,0.176
0.077,0.177
0.077,0.178
0.077,0.179
0.077,0.18

0.078,0.139
0.078,0.14
0.078,0.141
0.078,0.142
0.078,0.143
0.078,0.144
0.078,0.145
0.078,0.146
0.078,0.147
0.078,0.148
0.078,0.149
0.078,0.15
0.078,0.151
0.078,0.152
0.078,0.153
0.078,0.154
0.078,0.155
0.078,0.156
0.078,0.157
0.078,0.158
0.078,0.159
0.078,0.16
0.078,0.161
0.078,0.162
0.078,0.163
0.078,0.164
0.078,0.165
0.078,0.166
0.078,0.167
0.078,0.168
0.078,0.169
0.078,0.17
0.078,0.171
0.078,0.172
0.078,0.173
0.078,0.174
0.078,0.175
0.078,0.176
0.078,0.177
0.078,0.178
0.078,0.179

0.079,0.138
0.079,0.139
0.079,0.14
0.079,0.141
0.079,0.142
0.079,0.143
0.079,0.145
0.079,0.146
0.079,0.147
0.079,0.148
0.079,0.149
0.079,0.15
0.079,0.151
0.079,0.152
0.079,0.153
0.079,0.154
0.079,0.155
0.079,0.156
0.079,0.157
0.079,0.158
0.079,0.159
0.079,0.16
0.079,0.161
0.079,0.162
0.079,0.163
0.079,0.164
0.079,0.165
0.079,0.166
0.079,0.167
0.079,0.168
0.079,0.169
0.079,0.17
0.079,0.171
0.079,0.172
0.079,0.173
0.079,0.174
0.079,0.175
0.079,0.176
0.079,0.177
0.079,0.178

0.08,0.137
0.08,0.138
0.08,0.139
0.08,0.14
0.08,0.141
0.08,0.142
0.08,0.143
0.08,0.147
0.08,0.148
0.08,0.149
0.08,0.15
0.08,0.151
0.08,0.152
0.08,0.153
0.08,0.154
0.08,0.155
0.08,0.156
0.08,0.157
0.08,0.158
0.08,0.159
0.08,0.16
0.08,0.161
0.08,0.162
0.08,0.163
0.08,0.164
0.08,0.165
0.08,0.166
0.08,0.167
0.08,0.168
0.08,0.169
0.08,0.17
0.08,0.171
0.08,0.172
0.08,0.173
0.08,0.174
0.08,0.175
0.08,0.176
0.08,0.186

0.081,0.136
0.081,0.137
0.081,0.138
0.081,0.139
0.081,0.14
0.081,0.141
0.081,0.142
0.081,0.143
0.081,0.148
0.081,0.149
0.081,0.15
0.081,0.151
0.081,0.152
0.081,0.153
0.081,0.154
0.081,0.155
0.081,0.156
0.081,0.157
0.081,0.158
0.081,0.159
0.081,0.16
0.081,0.161
0.081,0.162
0.081,0.163
0.081,0.164
0.081,0.165
0.081,0.166
0.081,0.167
0.081,0.168
0.081,0.169
0.081,0.17
0.081,0.171
0.081,0.172
0.081,0.173
0.081,0.174
0.081,0.175
0.081,0.186

0.082,0.13
0.082,0.131
0.082,0.132
0.082,0.133
0.082,0.134
0.082,0.135
0.082,0.136
0.082,0.137
0.082,0.138
0.082,0.139
0.082,0.14
0.082,0.141
0.082,0.142
0.082,0.143
0.082,0.144
0.082,0.15
0.082,0.151
0.082,0.152
0.082,0.153
0.082,0.154
0.082,0.155
0.082,0.156
0.082,0.157
0.082,0.158
0.082,0.159
0.082,0.16
0.082,0.161
0.082,0.162
0.082,0.163
0.082,0.164
0.082,0.165
0.082,0.166
0.082,0.167
0.082,0.168
0.082,0.169
0.082,0.17
0.082,0.171
0.082,0.172
0.082,0.173
0.082,0.174
0.082,0.186

0.083,0.128
0.083,0.129
0.083,0.13
0.083,0.131
0.083,0.132
0.083,0.133
0.083,0.134
0.083,0.135
0.083,0.136
0.083,0.137
0.083,0.138
0.083,0.139
0.083,0.14
0.083,0.141
0.083,0.142
0.083,0.143
0.083,0.144
0.083,0.145
0.083,0.151
0.083,0.152
0.083,0.153
0.083,0.154
0.083,0.155
0.083,0.156
0.083,0.157
0.083,0.158
0.083,0.159
0.083,0.16
0.083,0.161
0.083,0.162
0.083,0.163
0.083,0.164
0.083,0.165
0.083,0.166
0.083,0.167
0.083,0.168
0.083,0.169
0.083,0.17
0.083,0.171
0.083,0.172
0.083,0.185
0.083,0.186
0.083,0.189
0.083,0.19
0.083,0.191

0.084,0.125
0.084,0.126
0.084,0.127
0.084,0.128
0.084,0.129
0.084,0.13
0.084,0.131
0.084,0.132
0.084,0.133
0.084,0.134
0.084,0.135
0.084,0.136
0.084,0.137
0.084,0.138
0.084,0.139
0.084,0.14
0.084,0.141
0.084,0.142
0.084,0.143
0.084,0.144
0.084,0.145
0.084,0.146
0.084,0.147
0.084,0.153
0.084,0.154
0.084,0.155
0.084,0.156
0.084,0.157
0.084,0.158
0.084,0.159
0.084,0.16
0.084,0.161
0.084,0.162
0.084,0.163
0.084,0.164
0.084,0.165
0.084,0.166
0.084,0.167
0.084,0.168
0.084,0.169
0.084,0.17
0.084,0.185
0.084,0.186
0.084,0.189
0.084,0.19
0.084,0.191
0.084,0.192
0.084,0.193

0.085,0.123
0.085,0.124
0.085,0.125
0.085,0.126
0.085,0.127
0.085,0.128
0.085,0.129
0.085,0.13
0.085,0.131
0.085,0.132
0.085,0.133
0.085,0.134
0.085,0.135
0.085,0.136
0.085,0.137
0.085,0.138
0.085,0.139
0.085,0.14
0.085,0.141
0.085,0.142
0.085,0.143
0.085,0.144
0.085,0.145
0.085,0.146
0.085,0.147
0.085,0.148
0.085,0.157
0.085,0.158
0.085,0.159
0.085,0.16
0.085,0.161
0.085,0.162
0.085,0.163
0.085,0.164
0.085,0.165
0.085,0.166
0.085,0.167
0.085,0.168
0.085,0.183
0.085,0.184
0.085,0.185
0.085,0.186
0.085,0.187
0.085,0.188
0.085,0.189
0.085,0.19
0.085,0.191
0.085,0.192
0.085,0.193
0.085,0.194
0.085,0.195
0.085,0.196

0.086,0.12
0.086,0.121
0.086,0.122
0.086,0.123
0.086,0.124
0.086,0.125
0.086,0.126
0.086,0.127
0.086,0.128
0.086,0.129
0.086,0.13
0.086,0.131
0.086,0.132
0.086,0.133
0.086,0.134
0.086,0.135
0.086,0.136
0.086,0.137
0.086,0.138
0.086,0.139
0.086,0.14
0.086,0.141
0.086,0.142
0.086,0.143
0.086,0.144
0.086,0.145
0.086,0.146
0.086,0.147
0.086,0.148
0.086,0.149
0.086,0.16
0.086,0.161
0.086,0.162
0.086,0.163
0.086,0.164
0.086,0.165
0.086,0.166
0.086,0.182
0.086,0.183
0.086,0.184
0.086,0.185
0.086,0.186
0.086,0.187
0.086,0.188
0.086,0.189
0.086,0.19
0.086,0.191
0.086,0.192
0.086,0.193
0.086,0.194
0.086,0.195
0.086,0.196
0.086,0.197

0.087,0.118
0.087,0.119
0.087,0.12
0.087,0.121
0.087,0.122
0.087,0.123
0.087,0.124
0.087,0.125
0.087,0.126
0.087,0.127
0.087,0.128
0.087,0.129
0.087,0.13
0.087,0.131
0.087,0.132
0.087,0.133
0.087,0.134
0.087,0.135
0.087,0.136
0.087,0.137
0.087,0.138
0.087,0.139
0.087,0.14
0.087,0.141
0.087,0.142
0.087,0.143
0.087,0.144
0.087,0.145
0.087,0.146
0.087,0.147
0.087,0.148
0.087,0.149
0.087,0.15
0.087,0.151
0.087,0.178
0.087,0.179
0.087,0.181
0.087,0.182
0.087,0.183
0.087,0.184
0.087,0.185
0.087,0.186
0.087,0.187
0.087,0.188
0.087,0.189
0.087,0.19
0.087,0.191
0.087,0.192
0.087,0.193
0.087,0.194
0.087,0.195
0.087,0.196
0.087,0.197
0.087,0.198

0.088,0.116
0.088,0.117
0.088,0.118
0.088,0.119
0.088,0.12
0.088,0.121
0.088,0.122
0.088,0.123
0.088,0.124
0.088,0.125
0.088,0.126
0.088,0.127
0.088,0.128
0.088,0.129
0.088,0.13
0.088,0.131
0.088,0.132
0.088,0.133
0.088,0.134
0.088,0.135
0.088,0.136
0.088,0.137
0.088,0.138
0.088,0.139
0.088,0.14
0.088,0.141
0.088,0.142
0.088,0.143
0.088,0.144
0.088,0.145
0.088,0.146
0.088,0.147
0.088,0.148
0.088,0.149
0.088,0.15
0.088,0.151
0.088,0.172
0.088,0.173
0.088,0.174
0.088,0.175
0.088,0.176
0.088,0.177
0.088,0.178
0.088,0.179
0.088,0.18
0.088,0.181
0.088,0.182
0.088,0.183
0.088,0.184
0.088,0.185
0.088,0.186
0.088,0.187
0.088,0.188
0.088,0.189
0.088,0.19
0.088,0.191
0.088,0.192
0.088,0.193
0.088,0.194
0.088,0.195
0.088,0.196
0.088,0.197
0.088,0.198
0.088,0.199
0.088,0.2

0.089,0.111
0.089,0.112
0.089,0.113
0.089,0.114
0.089,0.115
0.089,0.116
0.089,0.117
0.089,0.118
0.089,0.119
0.089,0.12
0.089,0.121
0.089,0.122
0.089,0.123
0.089,0.124
0.089,0.125
0.089,0.126
0.089,0.127
0.089,0.128
0.089,0.129
0.089,0.13
0.089,0.131
0.089,0.132
0.089,0.133
0.089,0.134
0.089,0.135
0.089,0.136
0.089,0.137
0.089,0.138
0.089,0.139
0.089,0.14
0.089,0.141
0.089,0.142
0.089,0.143
0.089,0.144
0.089,0.145
0.089,0.146
0.089,0.147
0.089,0.148
0.089,0.149
0.089,0.15
0.089,0.151
0.089,0.152
0.089,0.153
0.089,0.154
0.089,0.171
0.089,0.172
0.089,0.173
0.089,0.174
0.089,0.175
0.089,0.176
0.089,0.177
0.089,0.178
0.089,0.179
0.089,0.18
0.089,0.181
0.089,0.182
0.089,0.183
0.089,0.184
0.089,0.185
0.089,0.186
0.089,0.187
0.089,0.188
0.089,0.189
0.089,0.19
0.089,0.191
0.089,0.192
0.089,0.193
0.089,0.194
0.089,0.195
0.089,0.196
0.089,0.197
0.089,0.198
0.089,0.199
0.089,0.2

0.09,0.109
0.09,0.11
0.09,0.111
0.09,0.112
0.09,0.113
0.09,0.114
0.09,0.115
0.09,0.116
0.09,0.117
0.09,0.118
0.09,0.119
0.09,0.12
0.09,0.121
0.09,0.122
0.09,0.123
0.09,0.124
0.09,0.125
0.09,0.126
0.09,0.127
0.09,0.128
0.09,0.129
0.09,0.13
0.09,0.131
0.09,0.132
0.09,0.133
0.09,0.134
0.09,0.135
0.09,0.136
0.09,0.137
0.09,0.138
0.09,0.139
0.09,0.14
0.09,0.141
0.09,0.142
0.09,0.143
0.09,0.144
0.09,0.145
0.09,0.146
0.09,0.147
0.09,0.148
0.09,0.149
0.09,0.15
0.09,0.151
0.09,0.152
0.09,0.153
0.09,0.154
0.09,0.17
0.09,0.171
0.09,0.172
0.09,0.173
0.09,0.174
0.09,0.175
0.09,0.176
0.09,0.177
0.09,0.178
0.09,0.179
0.09,0.18
0.09,0.181
0.09,0.182
0.09,0.183
0.09,0.184
0.09,0.185
0.09,0.186
0.09,0.187
0.09,0.188
0.09,0.189
0.09,0.19
0.09,0.191
0.09,0.192
0.09,0.193
0.09,0.194
0.09,0.195
0.09,0.196
0.09,0.199
0.09,0.2
0.09,0.202
0.09,0.203

0.091,0.102
0.091,0.103
0.091,0.104
0.091,0.105
0.091,0.106
0.091,0.107
0.091,0.108
0.091,0.109
0.091,0.11
0.091,0.111
0.091,0.112
0.091,0.113
0.091,0.114
0.091,0.115
0.091,0.116
0.091,0.117
0.091,0.118
0.091,0.119
0.091,0.12
0.091,0.121
0.091,0.122
0.091,0.123
0.091,0.124
0.091,0.125
0.091,0.126
0.091,0.127
0.091,0.128
0.091,0.129
0.091,0.13
0.091,0.131
0.091,0.132
0.091,0.133
0.091,0.134
0.091,0.135
0.091,0.136
0.091,0.137
0.091,0.138
0.091,0.139
0.091,0.14
0.091,0.141
0.091,0.142
0.091,0.143
0.091,0.144
0.091,0.145
0.091,0.146
0.091,0.147
0.091,0.148
0.091,0.149
0.091,0.15
0.091,0.151
0.091,0.152
0.091,0.153
0.091,0.154
0.091,0.155
0.091,0.169
0.091,0.17
0.091,0.171
0.091,0.172
0.091,0.173
0.091,0.174
0.091,0.175
0.091,0.176
0.091,0.177
0.091,0.178
0.091,0.179
0.091,0.18
0.091,0.181
0.091,0.182
0.091,0.183
0.091,0.184
0.091,0.185
0.091,0.186
0.091,0.187
0.091,0.188
0.091,0.189
0.091,0.19
0.091,0.191
0.091,0.192
0.091,0.193
0.091,0.194
0.091,0.195
0.091,0.196
0.091,0.2
0.091,0.202
0.091,0.203
0.091,0.204
0.091,0.206

0.092,0.101
0.092,0.102
0.092,0.103
0.092,0.104
0.092,0.105
0.092,0.106
0.092,0.107
0.092,0.108
0.092,0.109
0.092,0.11
0.092,0.111
0.092,0.112
0.092,0.113
0.092,0.114
0.092,0.115
0.092,0.116
0.092,0.117
0.092,0.118
0.092,0.119
0.092,0.12
0.092,0.121
0.092,0.122
0.092,0.123
0.092,0.124
0.092,0.125
0.092,0.126
0.092,0.127
0.092,0.128
0.092,0.129
0.092,0.13
0.092,0.131
0.092,0.132
0.092,0.133
0.092,0.134
0.092,0.135
0.092,0.136
0.092,0.137
0.092,0.138
0.092,0.139
0.092,0.14
0.092,0.141
